385,20200113,충남,금산군,금산한방스파호텔휴,여행/레저,관광명소,온천,22.933333333333334,60,https://map.kakao.com/?q=금산한방스파호텔휴
400,20200115,충남,태안군,리솜오션캐슬아쿠아월드,여행/레저,관광명소,온천,12.182879377431906,257,https://map.kakao.com/?q=리솜오션캐슬아쿠아월드
407,20200118,충남,서산시,큰마을영양굴밥,생활편의,음식점,전문음식점,22.87878787878788,33,https://map.kakao.com/?q=큰마을영양굴밥
408,20200118,충남,서산시,중앙호수공원,여행/레저,관광명소,공원,22.51186440677966,295,https://map.kakao.com/?q=중앙호수공원
409,20200118,충남,서산시,개심사,생활편의,종교,절,15.55,400,https://map.kakao.com/?q=개심사
410,20200118,충남,서산시,소진담서산점,생활편의,카페,커피전문점,22.083333333333332,60,https://map.kakao.com/?q=소진담서산점
422,20200119,충남,보령시,죽도상화원,여행/레저,관광명소,공원,15.28139534883721,430,https://map.kakao.com/?q=죽도상화원
423,20200119,충남,보령시,오천항,교통편의,교통시설,항구,18.520874751491053,503,https://map.kakao.com/?q=오천항
424,20200119,충남,보령시,카페리리스블루,생활편의,카페,커피전문점,24.1,20,https://map.kakao.com/?q=카페리리스블루
431,20200120,충남,청양군,고운식물원,여행/레저,관광명소,동식물원,11.474747474747474,495,https://map.kakao.com/?q=고운식물원
455,20200125,충남,당진시,솔뫼성지,여행/레저,관광명소,문화유적지,26.100591715976332,169,https://map.kakao.com/?q=솔뫼성지
493,20200102,충남,보령시,대천연안여객선터미널,교통편의,교통시설,항구,16.847389558232933,498,https://map.kakao.com/?q=대천연안여객선터미널
510,20200112,충남,천안시 서북구,렛츠런CCC천안지점,여행/레저,레저/스포츠,경마장,24.658536585365855,41,https://map.kakao.com/?q=렛츠런CCC천안지점
543,20200119,충남,태안군,모켄뮤지엄카페,생활편의,카페,커피전문점,24.33783783783784,74,https://map.kakao.com/?q=모켄뮤지엄카페
546,20200119,충남,태안군,밀리앤코,생활편의,카페,커피전문점,26.0,23,https://map.kakao.com/?q=밀리앤코
548,20200119,충남,태안군,멜로우데이즈,생활편의,카페,커피전문점,28.625,8,https://map.kakao.com/?q=멜로우데이즈
567,20200102,충남,태안군,나문재카페,생활편의,카페,커피전문점,24.15286624203822,157,https://map.kakao.com/?q=나문재카페
597,20200106,충남,보령시,한국중부발전본사카페테리아점,생활편의,카페,커피전문점,24.910714285714285,112,https://map.kakao.com/?q=한국중부발전본사카페테리아점
623,20200124,충남,논산시,쌍계사,생활편의,종교,절,22.690265486725664,113,https://map.kakao.com/?q=쌍계사
630,20200103,충남,예산군,봉수산자연휴양림,여행/레저,관광명소,자연휴양림,24.848484848484848,66,https://map.kakao.com/?q=봉수산자연휴양림
695,20200111,충남,공주시,아트센터고마,생활편의,문화생활시설,문화센터,20.208333333333332,24,https://map.kakao.com/?q=아트센터고마
697,20200111,충남,공주시,공주한옥마을,여행/레저,관광명소,고택/생가/민속마을,24.150943396226417,53,https://map.kakao.com/?q=공주한옥마을
739,20200104,충남,계룡시,무상사,생활편의,종교,절,29.0,2,https://map.kakao.com/?q=무상사
745,20200109,충남,예산군,꽃마름충남도청점,생활편의,음식점,전문음식점,24.632653061224488,49,https://map.kakao.com/?q=꽃마름충남도청점
746,20200111,충남,천안시 서북구,봉서홀,생활편의,문화생활시설,공연장,20.31578947368421,19,https://map.kakao.com/?q=봉서홀
758,20200115,충남,보령시,보령시,AOI,지역,시/군/구,27.60655737704918,61,https://map.kakao.com/?q=보령시
763,20200101,충남,서천군,서천마량포해넘이해돋이축제,여행/레저,관광명소,축제,22.081632653061224,49,https://map.kakao.com/?q=서천마량포해넘이해돋이축제
772,20200101,충남,서천군,해돋이마을,AOI,지역,마을,24.333333333333332,3,https://map.kakao.com/?q=해돋이마을
773,20200101,충남,서천군,성경전래지기념관,생활편의,문화생활시설,박물관/기념관,23.65573770491803,122,https://map.kakao.com/?q=성경전래지기념관
779,20200101,충남,아산시,영인산자연휴양림,여행/레저,관광명소,자연휴양림,20.316964285714285,224,https://map.kakao.com/?q=영인산자연휴양림
839,20200109,충남,논산시,육군훈련소체험문화공원,여행/레저,관광명소,공원,28.0,1,https://map.kakao.com/?q=육군훈련소체험문화공원
872,20200112,충남,부여군,높은댕이,생활편의,카페,커피전문점,25.354166666666668,48,https://map.kakao.com/?q=높은댕이
893,20200112,충남,공주시,이안숲속,여행/레저,관광명소,동식물원,21.0,13,https://map.kakao.com/?q=이안숲속
910,20200112,충남,태안군,삼봉해수욕장,여행/레저,관광명소,해수욕장,26.214285714285715,14,https://map.kakao.com/?q=삼봉해수욕장
911,20200112,충남,태안군,몽산포제빵소,생활편의,카페,커피전문점,24.933333333333334,75,https://map.kakao.com/?q=몽산포제빵소
963,20200117,충남,금산군,남이자연휴양림,여행/레저,관광명소,자연휴양림,20.47239263803681,163,https://map.kakao.com/?q=남이자연휴양림
1011,20200103,충남,보령시,성주산자연휴양림,여행/레저,관광명소,자연휴양림,19.769005847953217,342,https://map.kakao.com/?q=성주산자연휴양림
1013,20200103,충남,보령시,보령중앙시장,쇼핑,시장,시장기타,26.177777777777777,90,https://map.kakao.com/?q=보령중앙시장
1040,20200110,충남,계룡시,계룡문화예술의전당,생활편의,문화생활시설,공연장,22.447115384615383,208,https://map.kakao.com/?q=계룡문화예술의전당
1055,20200110,충남,태안군,연포해수욕장,여행/레저,관광명소,해수욕장,23.258215962441316,213,https://map.kakao.com/?q=연포해수욕장
1083,20200117,충남,논산시,논산시,AOI,지역,시/군/구,28.2,15,https://map.kakao.com/?q=논산시
